0: 0 -0.1 0
1: 0 -0.1 0
2: 0 -0.1 0
3: 0.140535 -0.1 0
4: 0.285714 -0.1 0
5: 0.428571 -0.1 0
6: 0.571429 -0.1 0
7: 0.714286 -0.1 0
8: 0.857143 -0.1 0
9: 1 -0.1 0
10: 1 -0.1 0
11: 1 -0.1 0
